yyyymm,index,d12,e12,b_m,tbl,aaa,baa,lty,ntis,rfree,infl,ltr,corpr,svar,csp,crsp_s_pvw,crsp_s_pvwx
188511,5.24,0.2458,0.2733,NaN,NaN,NaN,NaN,NaN,NaN,0.002911731501263104,NaN,NaN,NaN,0.0028138302875499997,NaN,NaN,NaN
188512,5.2,0.24,0.27,NaN,NaN,NaN,NaN,NaN,NaN,0.002955877623971706,NaN,NaN,NaN,0.0030264325657900003,NaN,NaN,NaN
188601,5.2,0.2383,0.275,NaN,NaN,NaN,NaN,NaN,NaN,0.0028160748824611966,NaN,NaN,NaN,0.0017293802337599998,NaN,NaN,NaN
188602,5.3,0.2367,0.28,NaN,NaN,NaN,NaN,NaN,NaN,0.002514328672750217,NaN,NaN,NaN,0.00154742344004,NaN,NaN,NaN
188603,5.19,0.235,0.285,NaN,NaN,NaN,NaN,NaN,NaN,0.0024922461065165174,NaN,NaN,NaN,0.00183210700671,NaN,NaN,NaN
188604,5.12,0.2333,0.29,NaN,NaN,NaN,NaN,NaN,NaN,0.0027719225874356978,NaN,NaN,NaN,0.0012226228835799996,NaN,NaN,NaN
188605,5.02,0.2317,0.295,NaN,NaN,NaN,NaN,NaN,NaN,0.0026320941243429337,NaN,NaN,NaN,0.00190911175609,NaN,NaN,NaN
188606,5.25,0.23,0.3,NaN,NaN,NaN,NaN,NaN,NaN,0.0024775241247785833,NaN,NaN,NaN,0.0012828001728399999,NaN,NaN,NaN
188607,5.33,0.2283,0.305,NaN,NaN,NaN,NaN,NaN,NaN,0.0025437713358646345,NaN,NaN,NaN,0.00103529069963,NaN,NaN,NaN
188608,5.37,0.2267,0.31,NaN,NaN,NaN,NaN,NaN,NaN,0.003463418008811714,NaN,NaN,NaN,9.4963135784e-4,NaN,NaN,NaN
188609,5.51,0.225,0.315,NaN,NaN,NaN,NaN,NaN,NaN,0.0039192491700642765,NaN,NaN,NaN,8.519433189599999e-4,NaN,NaN,NaN
188610,5.65,0.2233,0.32,NaN,NaN,NaN,NaN,NaN,NaN,0.004102993290503825,NaN,NaN,NaN,8.899615284800001e-4,NaN,NaN,NaN
188611,5.79,0.2217,0.325,NaN,NaN,NaN,NaN,NaN,NaN,0.004000100742554571,NaN,NaN,NaN,3.930133864099999e-4,NaN,NaN,NaN
188612,5.64,0.22,0.33,NaN,NaN,NaN,NaN,NaN,NaN,0.0040368492964499075,NaN,NaN,NaN,0.0028153163558,NaN,NaN,NaN
188701,5.58,0.2225,0.3325,NaN,NaN,NaN,NaN,NaN,NaN,0.003691359562193827,NaN,NaN,NaN,0.0018256316205,NaN,NaN,NaN
188702,5.54,0.225,0.335,NaN,NaN,NaN,NaN,NaN,NaN,0.003183934883066582,NaN,NaN,NaN,0.0020424079653800003,NaN,NaN,NaN
188703,5.67,0.2275,0.3375,NaN,NaN,NaN,NaN,NaN,NaN,0.0035810717500651375,NaN,NaN,NaN,6.2206862955e-4,NaN,NaN,NaN
188704,5.8,0.23,0.34,NaN,NaN,NaN,NaN,NaN,NaN,0.0036031302855844155,NaN,NaN,NaN,3.5313943921000006e-4,NaN,NaN,NaN
188705,5.9,0.2325,0.3425,NaN,NaN,NaN,NaN,NaN,NaN,0.0034781254834972295,NaN,NaN,NaN,3.8575574653000003e-4,NaN,NaN,NaN
188706,5.73,0.235,0.345,NaN,NaN,NaN,NaN,NaN,NaN,0.003419294286852422,NaN,NaN,NaN,0.00145796028357,NaN,NaN,NaN
188707,5.59,0.2375,0.3475,NaN,NaN,NaN,NaN,NaN,NaN,0.0041985268920956935,NaN,NaN,NaN,0.0017047236472700004,NaN,NaN,NaN
188708,5.45,0.24,0.35,NaN,NaN,NaN,NaN,NaN,NaN,0.004316094181901954,NaN,NaN,NaN,0.0023355684540300003,NaN,NaN,NaN
188709,5.38,0.2425,0.3525,NaN,NaN,NaN,NaN,NaN,NaN,0.004749504143956317,NaN,NaN,NaN,0.00199516120146,NaN,NaN,NaN
188710,5.2,0.245,0.355,NaN,NaN,NaN,NaN,NaN,NaN,0.004338136510038626,NaN,NaN,NaN,0.0029552460153199995,NaN,NaN,NaN
188711,5.3,0.2475,0.3575,NaN,NaN,NaN,NaN,NaN,NaN,0.003875145556932474,NaN,NaN,NaN,0.0016079857759500001,NaN,NaN,NaN
188712,5.27,0.25,0.36,NaN,NaN,NaN,NaN,NaN,NaN,0.004058897780585596,NaN,NaN,NaN,0.00101281104582,NaN,NaN,NaN
188801,5.31,0.2483,0.3517,NaN,NaN,NaN,NaN,NaN,NaN,0.0037648780134137898,NaN,NaN,NaN,5.819192204599999e-4,NaN,NaN,NaN
188802,5.28,0.2467,0.3433,NaN,NaN,NaN,NaN,NaN,NaN,0.003213357838080254,NaN,NaN,NaN,4.4391742001999995e-4,NaN,NaN,NaN
188803,5.08,0.245,0.335,NaN,NaN,NaN,NaN,NaN,NaN,0.003485479139724492,NaN,NaN,NaN,0.00132949988865,NaN,NaN,NaN
188804,5.1,0.2433,0.3267,NaN,NaN,NaN,NaN,NaN,NaN,0.0036178357056135774,NaN,NaN,NaN,0.0014588102727700002,NaN,NaN,NaN
188805,5.17,0.2417,0.3183,NaN,NaN,NaN,NaN,NaN,NaN,0.0031912907029809025,NaN,NaN,NaN,0.00108159776409,NaN,NaN,NaN
188806,5.01,0.24,0.31,NaN,NaN,NaN,NaN,NaN,NaN,0.0027719225874356978,NaN,NaN,NaN,7.697690477499999e-4,NaN,NaN,NaN
188807,5.14,0.2383,0.3017,NaN,NaN,NaN,NaN,NaN,NaN,0.0026468138306967623,NaN,NaN,NaN,0.0019251105284199999,NaN,NaN,NaN
188808,5.25,0.2367,0.2933,NaN,NaN,NaN,NaN,NaN,NaN,0.0028528669725631523,NaN,NaN,NaN,8.984656383e-4,NaN,NaN,NaN
188809,5.38,0.235,0.285,NaN,NaN,NaN,NaN,NaN,NaN,0.0035295999415227972,NaN,NaN,NaN,0.0012635537901900002,NaN,NaN,NaN
188810,5.35,0.2333,0.2767,NaN,NaN,NaN,NaN,NaN,NaN,0.00337516861790416,NaN,NaN,NaN,7.0849456871e-4,NaN,NaN,NaN
188811,5.24,0.2317,0.2683,NaN,NaN,NaN,NaN,NaN,NaN,0.003139798827275945,NaN,NaN,NaN,9.3632291355e-4,NaN,NaN,NaN
188812,5.14,0.23,0.26,NaN,NaN,NaN,NaN,NaN,NaN,0.0033016215092157154,NaN,NaN,NaN,0.0014531408948100003,NaN,NaN,NaN
188901,5.24,0.2292,0.2633,NaN,NaN,NaN,NaN,NaN,NaN,0.003066234405145511,NaN,NaN,NaN,4.6829985239e-4,NaN,NaN,NaN
188902,5.3,0.2283,0.2667,NaN,NaN,NaN,NaN,NaN,NaN,0.0027719225874356978,NaN,NaN,NaN,3.9789155199000003e-4,NaN,NaN,NaN
188903,5.19,0.2275,0.27,NaN,NaN,NaN,NaN,NaN,NaN,0.002955877623971706,NaN,NaN,NaN,8.3284901693e-4,NaN,NaN,NaN
188904,5.18,0.2267,0.2733,NaN,NaN,NaN,NaN,NaN,NaN,0.0028013576673878364,NaN,NaN,NaN,4.2655150621999995e-4,NaN,NaN,NaN
188905,5.32,0.2258,0.2767,NaN,NaN,NaN,NaN,NaN,NaN,0.0024775241247785833,NaN,NaN,NaN,3.5649112657e-4,NaN,NaN,NaN
188906,5.41,0.225,0.28,NaN,NaN,NaN,NaN,NaN,NaN,0.0024996070161100023,NaN,NaN,NaN,2.4672067652e-4,NaN,NaN,NaN
188907,5.3,0.2242,0.2833,NaN,NaN,NaN,NaN,NaN,NaN,0.0028822996700421095,NaN,NaN,NaN,7.961597411100003e-4,NaN,NaN,NaN
188908,5.37,0.2233,0.2867,NaN,NaN,NaN,NaN,NaN,NaN,0.003441356391194923,NaN,NaN,NaN,5.355928995299998e-4,NaN,NaN,NaN
188909,5.5,0.2225,0.29,NaN,NaN,NaN,NaN,NaN,NaN,0.0035295999415227972,NaN,NaN,NaN,4.371140151e-4,NaN,NaN,NaN
188910,5.4,0.2217,0.2933,NaN,NaN,NaN,NaN,NaN,NaN,0.004058897780585596,NaN,NaN,NaN,8.2174093336e-4,NaN,NaN,NaN
188911,5.35,0.2208,0.2967,NaN,NaN,NaN,NaN,NaN,NaN,0.004058897780585596,NaN,NaN,NaN,8.281586149599999e-4,NaN,NaN,NaN
188912,5.32,0.22,0.3,NaN,NaN,NaN,NaN,NaN,NaN,0.004125040316329015,NaN,NaN,NaN,7.2646759043e-4,NaN,NaN,NaN
189001,5.38,0.22,0.2992,NaN,NaN,NaN,NaN,NaN,NaN,0.0035810717500651375,NaN,NaN,NaN,3.1253112736e-4,NaN,NaN,NaN
189002,5.32,0.22,0.2983,NaN,NaN,NaN,NaN,NaN,NaN,0.003345750423526863,NaN,NaN,NaN,2.3740718781999995e-4,NaN,NaN,NaN
189003,5.28,0.22,0.2975,NaN,NaN,NaN,NaN,NaN,NaN,0.003691359562193827,NaN,NaN,NaN,2.7285767456e-4,NaN,NaN,NaN
189004,5.39,0.22,0.2967,NaN,NaN,NaN,NaN,NaN,NaN,0.0034045859468769765,NaN,NaN,NaN,4.1254761549000004e-4,NaN,NaN,NaN
189005,5.62,0.22,0.2958,NaN,NaN,NaN,NaN,NaN,NaN,0.0033678141504435155,NaN,NaN,NaN,7.4820204711e-4,NaN,NaN,NaN
189006,5.58,0.22,0.295,NaN,NaN,NaN,NaN,NaN,NaN,0.003323686209791424,NaN,NaN,NaN,8.752802386799999e-4,NaN,NaN,NaN
189007,5.54,0.22,0.2942,NaN,NaN,NaN,NaN,NaN,NaN,0.0033604596288942814,NaN,NaN,NaN,4.360968086e-4,NaN,NaN,NaN
189008,5.41,0.22,0.2933,NaN,NaN,NaN,NaN,NaN,NaN,0.0037575264115103455,NaN,NaN,NaN,0.00195919901011,NaN,NaN,NaN
189009,5.32,0.22,0.2925,NaN,NaN,NaN,NaN,NaN,NaN,0.003875145556932474,NaN,NaN,NaN,0.00102159000374,NaN,NaN,NaN
189010,5.08,0.22,0.2917,NaN,NaN,NaN,NaN,NaN,NaN,0.003985400942860359,NaN,NaN,NaN,0.0018990477396500004,NaN,NaN,NaN
189011,4.71,0.22,0.2908,NaN,NaN,NaN,NaN,NaN,NaN,0.00460995194908705,NaN,NaN,NaN,0.00850158962332,NaN,NaN,NaN
189012,4.6,0.22,0.29,NaN,NaN,NaN,NaN,NaN,NaN,0.005035892386647746,NaN,NaN,NaN,0.00594470978532,NaN,NaN,NaN
189101,4.84,0.22,0.2942,NaN,NaN,NaN,NaN,NaN,NaN,0.003933949942201314,NaN,NaN,NaN,0.0016956909908800001,NaN,NaN,NaN
189102,4.9,0.22,0.2983,NaN,NaN,NaN,NaN,NaN,NaN,0.003323686209791424,NaN,NaN,NaN,8.054941681799997e-4,NaN,NaN,NaN
189103,4.81,0.22,0.3025,NaN,NaN,NaN,NaN,NaN,NaN,0.0035075397839542887,NaN,NaN,NaN,0.00100661346107,NaN,NaN,NaN
189104,4.97,0.22,0.3067,NaN,NaN,NaN,NaN,NaN,NaN,0.003382523031277232,NaN,NaN,NaN,0.00135693891499,NaN,NaN,NaN
189105,4.95,0.22,0.3108,NaN,NaN,NaN,NaN,NaN,NaN,0.0036031302855844155,NaN,NaN,NaN,0.0019748725754999996,NaN,NaN,NaN
189106,4.85,0.22,0.315,NaN,NaN,NaN,NaN,NaN,NaN,0.003691359562193827,NaN,NaN,NaN,9.9157056344e-4,NaN,NaN,NaN
189107,4.77,0.22,0.3192,NaN,NaN,NaN,NaN,NaN,NaN,0.0037648780134137898,NaN,NaN,NaN,7.849770098600001e-4,NaN,NaN,NaN
189108,4.93,0.22,0.3233,NaN,NaN,NaN,NaN,NaN,NaN,0.003875145556932474,NaN,NaN,NaN,0.0017710528431600001,NaN,NaN,NaN
189109,5.33,0.22,0.3275,NaN,NaN,NaN,NaN,NaN,NaN,0.0038971976066394616,NaN,NaN,NaN,0.00211040526493,NaN,NaN,NaN
189110,5.33,0.22,0.3317,NaN,NaN,NaN,NaN,NaN,NaN,0.003750174755560453,NaN,NaN,NaN,0.0016616208021099999,NaN,NaN,NaN
189111,5.25,0.22,0.3358,NaN,NaN,NaN,NaN,NaN,NaN,0.0033678141504435155,NaN,NaN,NaN,0.0014091129198699997,NaN,NaN,NaN
189112,5.41,0.22,0.34,NaN,NaN,NaN,NaN,NaN,NaN,0.003198646468787314,NaN,NaN,NaN,5.5518218628e-4,NaN,NaN,NaN
189201,5.51,0.2217,0.3425,NaN,NaN,NaN,NaN,NaN,NaN,0.0027056904895104215,NaN,NaN,NaN,0.0015107813068,NaN,NaN,NaN
189202,5.52,0.2233,0.345,NaN,NaN,NaN,NaN,NaN,NaN,0.0023597404677010406,NaN,NaN,NaN,0.0013500143837099998,NaN,NaN,NaN
189203,5.58,0.225,0.3475,NaN,NaN,NaN,NaN,NaN,NaN,0.0025732131321341625,NaN,NaN,NaN,0.00103022156419,NaN,NaN,NaN
189204,5.57,0.2267,0.35,NaN,NaN,NaN,NaN,NaN,NaN,0.0021977652838924186,NaN,NaN,NaN,7.0600765535e-4,NaN,NaN,NaN
189205,5.57,0.2283,0.3525,NaN,NaN,NaN,NaN,NaN,NaN,0.0019694829850436537,NaN,NaN,NaN,7.1005264923e-4,NaN,NaN,NaN
189206,5.54,0.23,0.355,NaN,NaN,NaN,NaN,NaN,NaN,0.0018148105238122484,NaN,NaN,NaN,7.011436979e-4,NaN,NaN,NaN
189207,5.54,0.2317,0.3575,NaN,NaN,NaN,NaN,NaN,NaN,0.0021977652838924186,NaN,NaN,NaN,8.278846176300001e-4,NaN,NaN,NaN
189208,5.62,0.2333,0.36,NaN,NaN,NaN,NaN,NaN,NaN,0.0025584923423518195,NaN,NaN,NaN,9.315347338000001e-4,NaN,NaN,NaN
189209,5.48,0.235,0.3625,NaN,NaN,NaN,NaN,NaN,NaN,0.003110373707827579,NaN,NaN,NaN,0.00102379904271,NaN,NaN,NaN
189210,5.59,0.2367,0.365,NaN,NaN,NaN,NaN,NaN,NaN,0.003441356391194923,NaN,NaN,NaN,3.5982150817e-4,NaN,NaN,NaN
189211,5.57,0.2383,0.3675,NaN,NaN,NaN,NaN,NaN,NaN,0.0034266483757152155,NaN,NaN,NaN,7.783807987400001e-4,NaN,NaN,NaN
189212,5.51,0.24,0.37,NaN,NaN,NaN,NaN,NaN,NaN,0.003691359562193827,NaN,NaN,NaN,9.565177994000002e-4,NaN,NaN,NaN
189301,5.61,0.2408,0.3608,NaN,NaN,NaN,NaN,NaN,NaN,0.003397231695762734,NaN,NaN,NaN,9.0231873422e-4,NaN,NaN,NaN
189302,5.51,0.2417,0.3517,NaN,NaN,NaN,NaN,NaN,NaN,0.0033016215092157154,NaN,NaN,NaN,0.0017157775737399997,NaN,NaN,NaN
189303,5.31,0.2425,0.3425,NaN,NaN,NaN,NaN,NaN,NaN,0.004646678099076428,NaN,NaN,NaN,0.0012405728899900002,NaN,NaN,NaN
189304,5.31,0.2433,0.3333,NaN,NaN,NaN,NaN,NaN,NaN,0.003875145556932474,NaN,NaN,NaN,0.0016310348374,NaN,NaN,NaN
189305,4.84,0.2442,0.3242,NaN,NaN,NaN,NaN,NaN,NaN,0.00456587878859663,NaN,NaN,NaN,0.00606550180242,NaN,NaN,NaN
189306,4.61,0.245,0.315,NaN,NaN,NaN,NaN,NaN,NaN,0.005872557286840751,NaN,NaN,NaN,0.00297078730668,NaN,NaN,NaN
189307,4.18,0.2458,0.3058,NaN,NaN,NaN,NaN,NaN,NaN,0.00763899545697582,NaN,NaN,NaN,0.017438716553730003,NaN,NaN,NaN
189308,4.08,0.2467,0.2967,NaN,NaN,NaN,NaN,NaN,NaN,0.007433926256533941,NaN,NaN,NaN,0.009677558594620004,NaN,NaN,NaN
189309,4.37,0.2475,0.2875,NaN,NaN,NaN,NaN,NaN,NaN,0.005733161739448424,NaN,NaN,NaN,0.00445303798236,NaN,NaN,NaN
189310,4.5,0.2483,0.2783,NaN,NaN,NaN,NaN,NaN,NaN,0.003992750869717979,NaN,NaN,NaN,0.00459421537435,NaN,NaN,NaN
189311,4.57,0.2492,0.2692,NaN,NaN,NaN,NaN,NaN,NaN,0.002867583429588091,NaN,NaN,NaN,0.00222444766309,NaN,NaN,NaN
189312,4.41,0.25,0.26,NaN,NaN,NaN,NaN,NaN,NaN,0.0023376544874617114,NaN,NaN,NaN,0.00167042106537,NaN,NaN,NaN
189401,4.32,0.2467,0.2517,NaN,NaN,NaN,NaN,NaN,NaN,0.002205128361443831,NaN,NaN,NaN,0.00306115464023,NaN,NaN,NaN
189402,4.38,0.2433,0.2433,NaN,NaN,NaN,NaN,NaN,NaN,0.002072584669924181,NaN,NaN,NaN,4.687629289799999e-4,NaN,NaN,NaN
189403,4.51,0.24,0.235,NaN,NaN,NaN,NaN,NaN,NaN,0.0018737361871406456,NaN,NaN,NaN,0.0011852547163700002,NaN,NaN,NaN
189404,4.57,0.2367,0.2267,NaN,NaN,NaN,NaN,NaN,NaN,0.0019252932943900761,NaN,NaN,NaN,7.072681766399998e-4,NaN,NaN,NaN
189405,4.4,0.2333,0.2183,NaN,NaN,NaN,NaN,NaN,NaN,0.0018000785654276883,NaN,NaN,NaN,0.0016138179001000002,NaN,NaN,NaN
189406,4.34,0.23,0.21,NaN,NaN,NaN,NaN,NaN,NaN,0.0017853463900093331,NaN,NaN,NaN,0.0010679601930600002,NaN,NaN,NaN
189407,4.25,0.2267,0.2017,NaN,NaN,NaN,NaN,NaN,NaN,0.0018516394702929799,NaN,NaN,NaN,6.023603871e-4,NaN,NaN,NaN
189408,4.41,0.2233,0.1933,NaN,NaN,NaN,NaN,NaN,NaN,0.0019031977167682076,NaN,NaN,NaN,0.00245405041055,NaN,NaN,NaN
189409,4.48,0.22,0.185,NaN,NaN,NaN,NaN,NaN,NaN,0.0020578565085961668,NaN,NaN,NaN,0.0011129513181900002,NaN,NaN,NaN
189410,4.34,0.2167,0.1767,NaN,NaN,NaN,NaN,NaN,NaN,0.001674848155773699,NaN,NaN,NaN,0.0012013283347,NaN,NaN,NaN
189411,4.34,0.2133,0.1683,NaN,NaN,NaN,NaN,NaN,NaN,0.0016969487794311496,NaN,NaN,NaN,0.0019034742784299996,NaN,NaN,NaN
189412,4.3,0.21,0.16,NaN,NaN,NaN,NaN,NaN,NaN,0.0017632477199294454,NaN,NaN,NaN,0.0013603550609700003,NaN,NaN,NaN
189501,4.25,0.2083,0.1675,NaN,NaN,NaN,NaN,NaN,NaN,0.0019252932943900761,NaN,NaN,NaN,9.261423531399998e-4,NaN,NaN,NaN
189502,4.19,0.2067,0.175,NaN,NaN,NaN,NaN,NaN,NaN,0.00230820575500331,NaN,NaN,NaN,8.998998400100002e-4,NaN,NaN,NaN
189503,4.19,0.205,0.1825,NaN,NaN,NaN,NaN,NaN,NaN,0.0025216894197983212,NaN,NaN,NaN,0.0016711344353499999,NaN,NaN,NaN
189504,4.37,0.2033,0.19,NaN,NaN,NaN,NaN,NaN,NaN,0.0025658527643306972,NaN,NaN,NaN,8.847499432299999e-4,NaN,NaN,NaN
189505,4.61,0.2017,0.1975,NaN,NaN,NaN,NaN,NaN,NaN,0.0016822150845971565,NaN,NaN,NaN,0.00301111228207,NaN,NaN,NaN
189506,4.7,0.2,0.205,NaN,NaN,NaN,NaN,NaN,NaN,0.0015717054533169962,NaN,NaN,NaN,9.137186126399999e-4,NaN,NaN,NaN
189507,4.72,0.1983,0.2125,NaN,NaN,NaN,NaN,NaN,NaN,0.0018074445717487931,NaN,NaN,NaN,8.380014036699999e-4,NaN,NaN,NaN
189508,4.79,0.1967,0.22,NaN,NaN,NaN,NaN,NaN,NaN,0.0021977652838924186,NaN,NaN,NaN,5.8099419716e-4,NaN,NaN,NaN
189509,4.82,0.195,0.2275,NaN,NaN,NaN,NaN,NaN,NaN,0.0026100141585484265,NaN,NaN,NaN,0.0020191395568599996,NaN,NaN,NaN
189510,4.75,0.1933,0.235,NaN,NaN,NaN,NaN,NaN,NaN,0.003161867098670191,NaN,NaN,NaN,9.0026137978e-4,NaN,NaN,NaN
189511,4.59,0.1917,0.2425,NaN,NaN,NaN,NaN,NaN,NaN,0.0026836121486790605,NaN,NaN,NaN,0.0015394193937999998,NaN,NaN,NaN
189512,4.32,0.19,0.25,NaN,NaN,NaN,NaN,NaN,NaN,0.003139798827275945,NaN,NaN,NaN,0.01450513233317,NaN,NaN,NaN
189601,4.27,0.1892,0.2467,NaN,NaN,NaN,NaN,NaN,NaN,0.004058897780585596,NaN,NaN,NaN,0.0034854131703400005,NaN,NaN,NaN
189602,4.45,0.1883,0.2433,NaN,NaN,NaN,NaN,NaN,NaN,0.0039192491700642765,NaN,NaN,NaN,0.0017888724857999998,NaN,NaN,NaN
189603,4.38,0.1875,0.24,NaN,NaN,NaN,NaN,NaN,NaN,0.003485479139724492,NaN,NaN,NaN,0.00145664339319,NaN,NaN,NaN
189604,4.42,0.1867,0.2367,NaN,NaN,NaN,NaN,NaN,NaN,0.0035222466097387787,NaN,NaN,NaN,6.5320044587e-4,NaN,NaN,NaN
189605,4.4,0.1858,0.2333,NaN,NaN,NaN,NaN,NaN,NaN,0.0029779499545174587,NaN,NaN,NaN,0.0010398273912300001,NaN,NaN,NaN
189606,4.32,0.185,0.23,NaN,NaN,NaN,NaN,NaN,NaN,0.0027719225874356978,NaN,NaN,NaN,0.00435875046137,NaN,NaN,NaN
189607,4.04,0.1842,0.2267,NaN,NaN,NaN,NaN,NaN,NaN,0.0033604596288942814,NaN,NaN,NaN,0.00768569378864,NaN,NaN,NaN
189608,3.81,0.1833,0.2233,NaN,NaN,NaN,NaN,NaN,NaN,0.005388257667931955,NaN,NaN,NaN,0.007965637272079999,NaN,NaN,NaN
189609,4.01,0.1825,0.22,NaN,NaN,NaN,NaN,NaN,NaN,0.0057478358700357775,NaN,NaN,NaN,0.00430887702949,NaN,NaN,NaN
189610,4.1,0.1817,0.2167,NaN,NaN,NaN,NaN,NaN,NaN,0.005791856969861421,NaN,NaN,NaN,0.00451481334689,NaN,NaN,NaN
189611,4.38,0.1808,0.2133,NaN,NaN,NaN,NaN,NaN,NaN,0.0035737187967618345,NaN,NaN,NaN,0.0042137166294300005,NaN,NaN,NaN
189612,4.22,0.18,0.21,NaN,NaN,NaN,NaN,NaN,NaN,0.0023891876825887027,NaN,NaN,NaN,0.004961789094190002,NaN,NaN,NaN
189701,4.22,0.18,0.2183,NaN,NaN,NaN,NaN,NaN,NaN,0.0020799486692444605,NaN,NaN,NaN,0.001418686168,NaN,NaN,NaN
189702,4.18,0.18,0.2267,NaN,NaN,NaN,NaN,NaN,NaN,0.0018516394702929799,NaN,NaN,NaN,0.0010347079022399999,NaN,NaN,NaN
189703,4.19,0.18,0.235,NaN,NaN,NaN,NaN,NaN,NaN,0.0020946765052015587,NaN,NaN,NaN,0.0019187940886100001,NaN,NaN,NaN
189704,4.06,0.18,0.2433,NaN,NaN,NaN,NaN,NaN,NaN,0.002241942935999403,NaN,NaN,NaN,0.0020920643889600003,NaN,NaN,NaN
189705,4.08,0.18,0.2517,NaN,NaN,NaN,NaN,NaN,NaN,0.002241942935999403,NaN,NaN,NaN,0.00108580797058,NaN,NaN,NaN
189706,4.27,0.18,0.26,NaN,NaN,NaN,NaN,NaN,NaN,0.0019400234082455295,NaN,NaN,NaN,0.00116497594726,NaN,NaN,NaN
189707,4.46,0.18,0.2683,NaN,NaN,NaN,NaN,NaN,NaN,0.0021462222229591352,NaN,NaN,NaN,9.9829650323e-4,NaN,NaN,NaN
189708,4.75,0.18,0.2767,NaN,NaN,NaN,NaN,NaN,NaN,0.002381825960160619,NaN,NaN,NaN,0.00202352904359,NaN,NaN,NaN
189709,4.98,0.18,0.285,NaN,NaN,NaN,NaN,NaN,NaN,0.002661533320384025,NaN,NaN,NaN,0.0031743871818300006,NaN,NaN,NaN
189710,4.82,0.18,0.2933,NaN,NaN,NaN,NaN,NaN,NaN,0.002727768342899189,NaN,NaN,NaN,0.0034575288158699997,NaN,NaN,NaN
189711,4.65,0.18,0.3017,NaN,NaN,NaN,NaN,NaN,NaN,0.002131495146144937,NaN,NaN,NaN,0.0031859507793299997,NaN,NaN,NaN
189712,4.75,0.18,0.31,NaN,NaN,NaN,NaN,NaN,NaN,0.002160949082889736,NaN,NaN,NaN,0.0011967886542,NaN,NaN,NaN
189801,4.88,0.1817,0.3133,NaN,NaN,NaN,NaN,NaN,NaN,0.002035763859873528,NaN,NaN,NaN,0.0020065062407999996,NaN,NaN,NaN
189802,4.87,0.1833,0.3167,NaN,NaN,NaN,NaN,NaN,NaN,0.0019400234082455295,NaN,NaN,NaN,0.0028627302331999996,NaN,NaN,NaN
189803,4.65,0.185,0.32,NaN,NaN,NaN,NaN,NaN,NaN,0.003066234405145511,NaN,NaN,NaN,0.0109767556163,NaN,NaN,NaN
189804,4.57,0.1867,0.3233,NaN,NaN,NaN,NaN,NaN,NaN,0.003875145556932474,NaN,NaN,NaN,0.00434880346519,NaN,NaN,NaN
189805,4.87,0.1883,0.3267,NaN,NaN,NaN,NaN,NaN,NaN,0.003066234405145511,NaN,NaN,NaN,0.004697023752509999,NaN,NaN,NaN
189806,5.06,0.19,0.33,NaN,NaN,NaN,NaN,NaN,NaN,0.0020283995351679557,NaN,NaN,NaN,0.0012237441496299997,NaN,NaN,NaN
189807,5.08,0.1917,0.3333,NaN,NaN,NaN,NaN,NaN,NaN,0.0023376544874617114,NaN,NaN,NaN,8.520288983100001e-4,NaN,NaN,NaN
189808,5.27,0.1933,0.3367,NaN,NaN,NaN,NaN,NaN,NaN,0.002322930229636102,NaN,NaN,NaN,0.00130103494249,NaN,NaN,NaN
189809,5.26,0.195,0.34,NaN,NaN,NaN,NaN,NaN,NaN,0.0026688929839796876,NaN,NaN,NaN,0.0014933782417000001,NaN,NaN,NaN
189810,5.15,0.1967,0.3433,NaN,NaN,NaN,NaN,NaN,NaN,0.002153585680034486,NaN,NaN,NaN,0.0010858962639800002,NaN,NaN,NaN
189811,5.32,0.1983,0.3467,NaN,NaN,NaN,NaN,NaN,NaN,0.002072584669924181,NaN,NaN,NaN,7.460238470999999e-4,NaN,NaN,NaN
189812,5.65,0.2,0.35,NaN,NaN,NaN,NaN,NaN,NaN,0.0018737361871406456,NaN,NaN,NaN,8.3048220604e-4,NaN,NaN,NaN
189901,6.08,0.2008,0.3608,NaN,NaN,NaN,NaN,NaN,NaN,0.0017779802209104839,NaN,NaN,NaN,0.0017113599129200002,NaN,NaN,NaN
189902,6.31,0.2017,0.3717,NaN,NaN,NaN,NaN,NaN,NaN,0.0018884670604521427,NaN,NaN,NaN,8.945259139299999e-4,NaN,NaN,NaN
189903,6.4,0.2025,0.3825,NaN,NaN,NaN,NaN,NaN,NaN,0.0024848851427396435,NaN,NaN,NaN,0.00129131018011,NaN,NaN,NaN
189904,6.48,0.2033,0.3933,NaN,NaN,NaN,NaN,NaN,NaN,0.0023597404677010406,NaN,NaN,NaN,0.0012558573274300002,NaN,NaN,NaN
189905,6.21,0.2042,0.4042,NaN,NaN,NaN,NaN,NaN,NaN,0.002293481063557394,NaN,NaN,NaN,0.00503154949487,NaN,NaN,NaN
189906,6.07,0.205,0.415,NaN,NaN,NaN,NaN,NaN,NaN,0.0020799486692444605,NaN,NaN,NaN,0.0015474261675,NaN,NaN,NaN
189907,6.28,0.2058,0.4258,NaN,NaN,NaN,NaN,NaN,NaN,0.0023376544874617114,NaN,NaN,NaN,8.671236610700003e-4,NaN,NaN,NaN
189908,6.44,0.2067,0.4367,NaN,NaN,NaN,NaN,NaN,NaN,0.002845508662834596,NaN,NaN,NaN,5.065934002900001e-4,NaN,NaN,NaN
189909,6.37,0.2075,0.4475,NaN,NaN,NaN,NaN,NaN,NaN,0.003279556321778031,NaN,NaN,NaN,0.0019000421185799998,NaN,NaN,NaN
